Run	SubRun	Entry	EV	GTID	OWLHits	NHits	Clock50MHz	DeltaT(s)
302056	13	224285	0	6388891	0	3916	3994304459608	67.259
302057	0	145035	0	7092087	1	3577	4008309526302	280.101
302057	0	521195	0	7468251	0	7168	4015787658932	149.563
302057	1	129439	0	7711232	0	3095	4020636397267	96.9748
302057	2	109735	0	8326495	0	4071	4032895212088	245.176
302057	2	199825	0	8416586	0	3450	4034688821395	35.8722
302057	4	63210	0	9550421	1	7761	4057330007238	452.824
302057	4	341545	0	9828760	0	4178	4062865942887	110.719
302057	5	196099	0	10318855	0	3521	4072649927074	195.68
302057	5	381486	0	10504245	0	3727	4076340677866	73.815
302057	6	422414	0	11180538	0	7136	4089831059494	269.808
302057	6	617877	0	11376004	0	7586	4093715778466	77.6944
302057	8	82317	0	12111455	0	4879	4108381251514	293.309
302057	8	634629	0	12663776	0	3414	4119412907164	220.633
302057	9	395551	0	13060042	0	5809	4127323464970	158.211
302057	11	358164	0	14294123	0	7801	4151931694989	492.165
302057	13	277335	0	15484433	0	7396	4175649146994	474.349
302058	0	99626	0	16076925	0	4031	4187461068202	236.238
302058	0	271699	0	16249000	0	7139	4190900084786	68.7803
302058	2	253020	0	796037	0	3347	4214982376218	481.646
302058	4	135874	0	1950420	1	3853	4237983944528	460.031
302058	6	107460	0	3192788	0	4254	4262778945990	495.9
302058	6	591768	0	3677104	0	7450	4272441888853	193.259
302058	7	434198	0	4155030	0	7003	4281944967840	190.062
302058	8	438610	0	4794568	0	4703	4294720226276	255.505
302058	9	455424	0	5446984	22	3732	4307761959736	260.835
302058	12	500668	0	7399063	0	5725	4346662322971	778.007
302058	13	501647	0	8035196	0	7319	4359343486506	253.623
302058	14	21447	0	8190451	25	8295	4362436271872	61.8557
302058	14	166054	0	8335061	12	8149	4365319388379	57.6623
302059	0	81901	0	8427820	0	7874	4367161611457	36.8445
302059	0	194552	0	8540473	0	5481	4369394590562	44.6596
302059	0	425954	0	8771878	0	5200	4374000206636	92.1123
302059	2	446929	0	10062717	0	4847	4399708840888	514.173
302059	3	297820	0	10549266	0	6563	4409416469455	194.153
302059	3	452597	0	10704046	0	3793	4412500335013	61.6773
302059	4	114952	0	11001622	1	6921	4418462885330	119.251
302059	4	610138	0	11496816	0	4356	4428355963214	197.862
302059	5	621175	0	12143133	0	3637	4441260681257	258.094
302059	6	541493	0	12698735	0	6964	4452350177071	221.79
302059	7	174913	0	12967340	0	3694	4457684087774	106.678
302059	7	623292	0	13415725	0	3367	4466642278024	179.164
302059	8	306420	0	13734674	0	3717	4473014197191	127.438
302059	9	406350	0	14470106	0	3790	4487632142390	292.359
302059	9	524302	0	14588060	0	7105	4489981544344	46.988
302059	10	61542	0	14760871	0	4865	4493414708854	68.6633
302059	11	428280	0	15763445	0	7686	4513377442906	399.255
302059	13	318645	0	212994	0	3094	4536551885674	463.489
302059	13	533324	0	427676	0	4674	4540848958413	85.9415
302059	13	625301	0	519654	0	6912	4542693487183	36.8906
302060	1	489089	0	1788669	0	3495	4567967772420	505.486
302060	2	91000	0	2025940	0	6351	4572689158958	94.4277
302060	3	61341	0	2631275	19	8305	4584763325945	241.483
302060	4	370373	0	3575343	0	3317	4603606058521	376.855
302060	4	540487	0	3745460	0	3404	4607011125031	68.1013
302060	6	339240	0	4813907	0	7178	4628322619884	426.23
302060	8	307303	0	6051906	1	5817	4652997795022	493.504
302060	8	505380	0	6249986	0	7098	4656916557813	78.3753
302060	9	196225	0	6579726	0	5488	4662531973464	112.308
302060	9	328195	0	6711698	0	7510	4665138384887	52.1282
302060	10	422831	0	7445738	0	4875	4679782912152	292.891
302060	12	306585	0	8599700	0	4185	4702805110455	460.444
302060	13	69805	0	8997560	0	7086	4710739614113	158.69
302061	0	606572	0	10351823	0	3206	4737767493691	540.558
302061	3	153039	0	11803369	0	4068	4766723646618	579.123
302061	3	239862	0	11890193	0	7696	4768464195346	34.811
302061	5	188368	0	13109330	0	7231	4792807538244	486.867
302061	6	540463	0	14096369	20	8104	4812532116559	394.492
302061	7	469285	0	14660458	0	5025	4823787360739	225.105
302061	9	327819	0	15790031	0	6963	4846327496851	450.803
302061	10	69251	0	16166569	0	7508	4853823888445	149.928
302061	10	611704	0	16709030	18	3510	4864630911586	216.14
302061	11	239807	0	260884	0	6272	4869880962410	105.001
302061	11	445076	0	466157	18	3459	4873963708246	81.6549
302061	12	57741	0	713911	0	5903	4878922161504	99.1691
302061	12	400681	0	1056857	1	5273	4885775135180	137.059
302062	1	525637	0	3217647	0	6347	4928926626240	863.03
302062	2	354475	0	3681590	0	6141	4938189275440	185.253
302062	3	96129	0	4058537	0	4965	4945700142852	150.217
302062	3	247912	0	4210323	0	3381	4948725745021	60.512
302062	3	381215	0	4343628	0	4785	4951385531372	53.1957
302062	3	541634	0	4504049	0	3131	4954606476469	64.4189
302062	4	64441	0	4662203	0	5958	4957752666000	62.9238
302062	7	104877	0	6608740	0	5477	4996608989163	777.126
302062	8	442431	0	7581601	31	4501	5016039213981	388.604
302062	9	47626	0	7822100	0	4394	5020828091920	95.7776
302062	9	225969	0	8000446	0	4900	5024377818900	70.9945
302062	10	187274	0	8597306	0	4656	5036306188528	238.567
302062	10	634867	0	9044906	0	3809	5045235646567	178.589
302062	11	564277	0	9609665	0	5800	5056512678437	225.541
302062	13	245269	0	10561069	0	4252	5075453078819	378.808
302062	13	471126	0	10786929	0	3243	5079950859597	89.9556
302063	1	506452	0	12220998	0	4276	5108607003606	573.123
302063	2	302115	0	12659782	0	5338	5116395746712	155.775
302063	2	464504	0	12822173	0	6931	5119625844185	64.6019
302063	3	97666	0	13090327	0	5283	5124973078241	106.945
302063	3	390959	0	13383625	0	4396	5130805606680	116.651
302063	4	15494	0	13643366	0	3853	5135989999649	103.688
302063	5	555	0	14263904	0	7492	5148408566757	248.371
302063	5	236896	0	14500249	0	5939	5153132440918	94.4775
302063	6	25401	0	14924139	20	4346	5161579295869	168.937
302063	6	431690	0	15330434	0	3439	5169689880760	162.212
302063	6	533306	0	15432052	0	4783	5171725551187	40.7134
302063	10	253020	0	983198	0	3813	5216818932198	901.868
302063	10	629170	0	1359353	0	5323	5224333952271	150.3
302063	12	227867	0	2229199	0	4480	5241662303959	346.567
302063	12	356929	0	2358262	0	3263	5244243789175	51.6297
302063	13	217756	0	2854541	0	4198	5254150917389	198.143
302063	13	492367	0	3129156	0	3077	5259649742012	109.976
302063	14	122850	0	3395395	0	4068	5264964478134	106.295
302064	1	18184	0	4091688	0	7716	5278858696599	277.884
302064	2	262824	0	4971793	17	3272	5296419972136	351.226
302064	3	76117	0	5420554	0	6461	5305337367864	178.348
302064	5	252511	0	6867985	0	6389	5334184277483	576.938
302064	7	221626	0	8108217	0	4160	5358950786176	495.33
302064	7	286392	0	8172984	0	7128	5360240510008	25.7945
302064	8	418682	0	8941130	0	3823	5375583779860	306.865
302064	9	75470	0	9233530	0	3157	5381420669851	116.738
302064	11	325073	0	10754927	1	7306	5411756206735	606.711
302064	11	471690	0	10901546	0	4644	5414673799042	58.3518
302064	12	590617	0	11655881	0	3139	5429722942002	300.983
302065	0	45246	0	12509253	20	3607	5446778219643	341.106
302065	0	325617	0	12789629	0	6957	5452387468797	112.185
302065	1	102181	0	13201005	0	3376	5460624335960	164.737
302065	2	425936	0	14160454	21	8274	5479748562727	382.485
302065	3	175196	0	14545122	25	5773	5487430014533	153.629
302065	4	269601	0	15275300	0	6691	5502013756994	291.675
302065	5	381204	0	16022513	0	5372	5516930845562	298.342
302065	6	303770	0	16580789	1	7704	5528029050543	221.964
302065	9	242490	0	1719766	0	6123	5563907384223	717.567
302065	9	351077	0	1828354	30	5320	5566078633086	43.425
302065	9	411564	0	1888842	0	4176	5567281579463	24.0589
302065	9	629577	0	2106859	0	4766	5571625698173	86.8824
302065	11	87987	0	2838706	0	3607	5586208547926	291.657
302065	12	230821	0	3617504	0	5858	5601752681729	310.883
302065	12	520865	0	3907552	0	3216	5607546422078	115.875
302065	13	185514	0	4208317	1	7660	5613540253116	119.877
302065	13	594899	0	4617708	0	5689	5621708092922	163.357
302066	0	87895	0	4917619	0	3469	5627682085188	119.48
302066	0	228243	0	5057969	27	3376	5630482284130	56.004
302066	1	369022	0	5833782	0	3054	5645974699986	309.848
302066	1	458050	0	5922811	0	5927	5647754009246	35.5862
302066	1	561857	0	6026619	0	3877	5649827258075	41.465
302066	3	346206	0	7082444	20	8209	5670919428116	421.843
302066	4	585667	0	7957448	0	3731	5688388539872	349.382
302066	5	390995	0	8398632	0	4633	5697199358341	176.216
302066	8	23966	0	9939162	22	8322	5727994750908	615.908
302066	8	375891	0	10291093	0	6545	5734992977537	139.965
302066	8	486645	0	10401848	0	4134	5737206721238	44.2749
302066	9	234562	0	10785022	0	3253	5744855271791	152.971
302066	10	157131	0	11343628	0	7688	5756023284718	223.36
302066	13	605374	0	13699086	0	6423	5802932198780	938.178
302067	0	77485	0	13930153	0	6149	5807528696683	91.93
302067	2	16845	0	15140168	0	3091	5831685058566	483.127
302067	2	104912	0	15228236	15	8234	5833439034201	35.0795
302067	2	346261	0	15469589	0	6971	5838239395722	96.0072
302067	5	198022	0	516571	0	7411	5873325650623	701.725
302067	6	345489	0	1299617	0	7080	5888948762045	312.462
302067	8	628704	0	2854125	0	3987	5919936887830	619.763
302067	9	370328	0	3231657	0	6634	5927471205809	150.686
302067	13	417125	0	5821471	1	7044	5979116038757	1032.9
302067	13	512999	0	5917347	28	8208	5981022172634	38.1227
302068	0	306020	0	6475603	0	7700	5992168853089	222.934
302068	0	395211	0	6564796	0	6135	5993941528787	35.4535
302068	1	247973	0	7052853	26	7938	6003689039062	194.95
302068	2	94741	0	7542854	18	3217	6012489731386	176.014
302068	3	224048	0	8307770	0	3662	6027796688470	306.139
302068	4	530172	0	9249995	39	8266	6046566350904	375.393
302068	5	551961	0	9907269	15	8142	6059708182672	262.837
302068	6	326466	0	10317168	0	5194	6067857028357	162.977
302068	7	58551	0	10684744	0	6383	6075192991862	146.719
302068	8	23952	0	11285377	0	5449	6087160468994	239.35
302068	8	163893	0	11425320	0	5755	6089961712758	56.0249
302068	9	48465	0	11945441	0	6012	6100352183918	207.809
302068	9	190401	0	12087379	78	6741	6103177153877	56.4994
302068	9	389345	0	12286326	15	8302	6107142182195	79.3006
302068	11	318450	0	13486466	34	7073	6131098980772	479.136
302068	11	486892	0	13654911	0	5205	6134462910675	67.2786
302068	13	187311	0	14625831	0	5097	6153806775197	386.877
302068	13	337709	0	14776231	0	5442	6156792872508	59.7219
302814	0	480394	0	480401	0	6298	4343099356366	3.68935e+11
302814	2	191398	0	1469521	0	6372	4363085142200	399.716
302814	2	469619	0	1747746	0	4584	4368725306000	112.803
302814	2	535748	0	1813876	0	6971	4370069215494	26.8782
302814	3	128051	0	2045558	0	6352	4374761323391	93.8422
302814	4	163114	0	2719562	0	3686	4388389169192	272.557
302814	5	184839	0	3380682	0	7708	4401763749146	267.492
302814	5	601364	0	3797213	25	7984	4410194957089	168.624
302814	7	190791	0	4665053	0	4194	4427742710728	350.955
302814	7	528476	0	5002743	18	8063	4434573841323	136.623
302814	8	374331	0	5487768	0	3999	4444399196200	196.507
302814	9	18707	0	5771373	0	7040	4450128306985	114.582
302814	10	475384	0	6867953	20	8144	4472319534444	443.825
302814	11	280167	0	7312899	0	4308	4481329492379	180.199
302814	11	601445	0	7634182	0	6330	4487845918629	130.329
302814	13	101898	0	8413874	0	7470	4503582933741	314.74
302814	13	384650	0	8696630	0	3121	4509307838266	114.498
302816	1	593122	0	2177937	0	4295	4714343575830	4100.71
302816	2	277379	0	2501330	1	7569	4720885513394	130.839
302816	3	155852	0	3019080	0	7147	4731351921890	209.328
302816	3	519612	0	3382845	0	4994	4738696598092	146.894
302816	4	10282	0	3512617	1	4520	4741325132918	52.5707
302816	4	536935	0	4039278	0	3381	4751950536284	212.508
302816	5	142708	0	4284339	0	7410	4756877828982	98.5459
302816	5	452212	0	4593848	0	4162	4763128475089	125.013
302816	6	568962	0	5349743	0	4975	4778393051694	305.292
302816	7	19938	0	5438226	0	7661	4780177142840	35.6818
302816	7	193279	0	5611570	0	3601	4783680809427	70.0733
302816	8	490423	0	6547968	19	8203	4802620140276	378.787
302816	8	584038	0	6641585	21	8007	4804494543793	37.4881
302818	0	117442	0	6806136	0	6995	4808800816965	86.1255
302818	0	179082	0	6867777	0	6604	4810040588763	24.7954
302818	0	233079	0	6921775	0	3891	4811135474105	21.8977
302818	1	27515	0	7354732	0	7739	4819906379512	175.418
302818	1	262558	0	7589778	0	6818	4824655728577	94.987
302818	1	334194	0	7661415	0	4096	4826099670263	28.8788
302818	1	483854	0	7811078	0	4012	4829140628211	60.8192
302818	2	228755	0	8194878	0	6205	4836896938143	155.126
302818	2	508077	0	8474204	0	6927	4842537974968	112.821
302818	4	276144	0	9520738	0	3609	4863618773822	421.616
302818	5	341826	0	10226050	0	6794	4877885924023	285.343
302818	5	626080	0	10510308	0	4227	4883620031503	114.682
302818	6	293512	0	10816775	0	6876	4889836356886	124.327
302818	7	387522	0	11550258	0	6426	4904630639068	295.886
302818	7	565672	0	11728410	0	3131	4908245968310	72.3066
302818	8	498127	0	12299992	17	8027	4919769405825	230.469
302818	8	593034	0	12394901	0	6713	4921694045528	38.4928
302818	9	632842	0	13073962	1	7680	4935405069504	274.22
302818	10	183434	0	13263730	0	6998	4939250734482	76.9133
302818	11	628844	0	14348065	0	5922	4961140715951	437.8
302818	12	523827	0	14882282	26	7917	4971939632118	215.978
302818	13	83456	0	15081252	0	7367	4975955380739	80.315
302818	13	414739	0	15412540	0	5458	4982665698653	134.206
302819	0	54408	0	15657982	0	5265	4987625228497	99.1906
302819	0	437508	0	16041088	0	4961	4995343862861	154.373
302819	0	569940	0	16173522	19	8063	4998008538236	53.2935
302819	1	476942	0	7281	0	5701	5009017286776	220.175
302819	2	134388	0	304364	0	4026	5015002420132	119.703
302819	3	113518	0	922916	0	3703	5027468306246	249.318
302819	3	353037	0	1162438	0	5266	5032282989540	96.2937
302819	4	503287	0	1949705	23	8160	5048178666154	317.914
302819	4	601089	0	2047509	0	3921	5050146528182	39.3572
302819	7	189012	0	3550586	0	3838	5080555222539	608.174
302819	7	346696	0	3708272	1	5867	5083729178361	63.4791
302819	7	432642	0	3794219	0	3048	5085463245545	34.6813
302819	7	527235	0	3888814	0	6518	5087379856200	38.3322
302819	8	154831	0	4155813	0	7702	5092763135013	107.666
302819	9	67144	0	4707366	0	3949	5103894811408	222.634
302819	9	131247	0	4771470	0	5590	5105178861228	25.681
302819	9	494646	0	5134875	1	6143	5112511006908	146.643
302819	11	102545	0	6030184	0	7104	5129608422175	341.948
302819	11	233012	0	6160653	1	3209	5132246483773	52.7612
302819	13	95164	0	7301854	0	6906	5155239160386	459.854
302821	1	359008	0	1066140	0	3644	5366780635543	4230.83
302821	2	272782	0	1619786	0	7438	5377960175986	223.591
302821	2	589713	0	1936722	0	3621	5384340863062	127.614
302821	3	159192	0	2146817	0	4016	5388604117417	85.2651
302821	3	366700	0	2354328	0	5974	5392793792822	83.7935
302821	4	185996	0	2813902	0	3815	5402069549312	185.515
302821	4	481143	0	3109054	0	3426	5408028765483	119.184
302821	5	591472	0	3858915	0	6115	5423178827705	303.001
302821	6	465931	0	4372676	0	7566	5433522546802	206.874
302821	6	580249	0	4486996	0	6446	5435827419017	46.0974
302821	7	384216	0	4929740	21	8165	5444784796614	179.148
302821	8	25293	0	5207718	0	4370	5450400553315	112.315
302821	8	206337	0	5388765	0	6552	5454051676567	73.0225
302821	8	326558	0	5508988	17	8142	5456468616189	48.3388
302821	8	404901	0	5587332	24	8048	5457896749387	28.5627
302821	9	79005	0	5907696	40	8281	5464271887918	127.503
302821	9	463605	0	6292302	17	8038	5471964746146	153.857
302821	10	23040	0	6491014	0	6619	5475982911014	80.3633
302821	10	317294	0	6785272	0	5894	5481914508008	118.632
302821	10	396485	0	6864464	0	6258	5483509099851	31.8918
302821	11	115961	0	7221714	0	3996	5490723608424	144.29
302821	12	40167	0	7783366	0	6084	5502072900532	226.986
302821	12	341432	0	8084636	0	3583	5508148194444	121.506
302821	12	486366	0	8229572	0	7732	5511055162397	58.1394
302823	1	126848	0	13140981	0	6738	5609167099420	1962.24
302823	3	167185	0	14459771	0	3309	5635809574387	532.849
302823	3	495468	0	14788059	0	6705	5642441265636	132.634
302823	4	591644	0	15523286	0	7719	5657336485397	297.904
302823	5	624441	0	16195522	0	7274	5670913433094	271.539
302823	6	386580	0	16596767	0	6936	5679050483199	162.741
302823	7	245804	0	383593	0	4489	5689095278501	200.896
302823	8	317692	0	1094420	0	3568	5703455034001	287.195
302823	9	98825	0	1514903	0	7498	5711934305600	169.585
302823	11	42333	0	2737026	0	3933	5736607196454	493.458
302823	11	181731	0	2876426	1	7435	5739431734410	56.4908
302823	12	324043	0	3658264	0	3806	5755251830253	316.402
302823	13	247854	0	4220991	0	5381	5766602614170	227.016
302882	0	242453	0	5099835	0	7059	1168073270452	3.68935e+11
302882	0	494349	0	5351735	0	5566	1173159730693	101.729
302882	0	630314	0	5487702	0	4561	1175481423843	46.4339
302882	1	225692	0	5728838	29	4318	1179903441659	88.4404
302882	1	628532	0	6131684	0	5106	1187964167438	161.215
302882	2	102761	0	6252809	0	6857	1190439125850	49.4992
302882	2	368836	0	6518888	0	7118	1195872971218	108.677
302882	2	439574	0	6589627	0	4151	1197307375185	28.6881
302882	3	189613	0	6977402	0	4730	1205242405849	158.701
302882	4	65974	0	7491045	0	7651	1215750027167	210.152
302882	4	288493	0	7713567	0	6543	1220306183371	91.1231
302882	5	145623	0	8208708	0	4335	1230406455990	202.005
302882	5	319483	0	8382570	22	7943	1233947550006	70.8219
302882	6	537706	0	9238297	0	6951	1251467368304	350.396
302882	7	360206	0	9697870	0	4629	1260831936668	187.291
302882	8	59092	0	10035309	0	6925	1267635782426	136.077
302882	8	491778	0	10468001	1	5463	1276505759809	177.4
302882	9	84216	0	10697036	1	4233	1281195506532	93.7949
302882	10	588383	0	11833124	0	6057	1304379156710	463.673
302882	11	68173	0	11945860	0	7675	1306689906846	46.215
302882	11	522954	0	12400648	0	4475	1315961390666	185.43
302882	12	219201	0	12730817	19	3547	1322733137216	135.435
302882	12	533819	0	13045440	0	3203	1329151718837	128.372
302882	13	65591	0	13213543	0	3770	1332595294289	68.8715
302882	13	219830	0	13367784	0	6161	1335746350692	63.0211
302882	13	380164	0	13528121	0	6340	1339016153393	65.3961
302889	0	13048	0	1045201	1	3744	1778915718090	8797.99
302889	1	62980	0	1730936	1	3856	1792933197683	280.35
302889	1	405811	0	2073772	0	3808	1799938176910	140.1
302889	1	597880	0	2265844	0	7592	1803861235262	78.4612
302889	2	169070	0	2473706	0	5699	1808087256669	84.5204
302889	2	355383	0	2660022	0	7611	1811895386226	76.1626
302889	2	471423	0	2776064	21	3630	1814256690711	47.2261
302889	2	606790	0	2911433	0	3943	1817021169849	55.2896
302889	3	434293	0	3376785	1	6983	1825524173223	170.06
302889	4	526138	0	4114737	0	6378	1840612873736	301.774
302889	5	187176	0	4412390	16	8180	1846678759120	121.318
302889	5	336318	0	4561534	0	5233	1849721129246	60.8474
302889	6	445352	0	5304817	0	7817	1864896618411	303.51
302889	7	476116	0	5973536	0	3933	1878558595325	273.24
302889	8	98119	0	6233578	0	7573	1883888606332	106.6
302889	8	217927	0	6353387	13	8123	1886339909402	49.0261
302889	8	401495	0	6536957	0	4989	1890086256839	74.9269
302889	9	129351	0	6902279	0	3034	1897566518999	149.605
302889	9	319600	0	7092531	0	6387	1901462954699	77.9287
