Run	SubRun	Prompt Entry	Prompt EV	Prompt GTID	Prompt Energy	Prompt Radius	Prompt OWLHits	Prompt NHits	Prompt 50MHz	Delayed Entry	Delayed EV	Delayed GTID	Delayed Energy	Delayed Radius	Delayed OWLHits	Delayed NHits	Delayed 50MHz	Delta T(ms)	Delta R(m)
300029	2	398738	0	6837396	5.97102	3579.26	0	3469	3173969912118	398739	0	6837397	2.45435	2945.89	0	3018	3173969912141	0.00046	4574.87
300029	2	398747	0	6837405	1.51139	710.895	0	2399	3173969912325	398748	0	6837406	2.05169	1920.9	0	2363	3173969912348	0.00046	2091.44
300029	2	398748	0	6837406	2.05169	1920.9	0	2363	3173969912348	398749	0	6837407	1.99812	3501.52	0	1903	3173969912371	0.00046	4032.84
300029	2	398750	0	6837408	1.59607	3511.44	0	1326	3173969912394	398793	0	6837451	1.87909	5106	1	700	3173969924441	0.24094	4444.91
300029	2	398751	0	6837409	1.17285	1939.31	0	907	3173969912417	398793	0	6837451	1.87909	5106	1	700	3173969924441	0.24048	3271.82
300029	2	398752	0	6837410	0.999029	1291.98	0	646	3173969912440	398793	0	6837451	1.87909	5106	1	700	3173969924441	0.24002	5615.68
300030	12	505042	0	5718604	1.98171	3851.81	0	590	3478311469149	505049	0	5718611	2.44673	5440.44	0	715	3478311542660	1.47022	3015.09
300030	12	505044	0	5718606	0.937562	3371.6	0	274	3478311493267	505049	0	5718611	2.44673	5440.44	0	715	3478311542660	0.98786	3137.57
300031	4	308205	0	9743118	2.4804	3623.49	0	712	3556053706386	308215	0	9743128	2.47833	5540.85	0	715	3556053753143	0.93514	3434.59
300032	10	19427	0	5756602	7.26412	5468.74	3	2602	3804673635472	19429	0	5756604	2.49066	1448.38	0	1205	3804673635518	0.00092	4931.7
300033	9	106982	0	14438010	2.1424	4398.2	0	618	3973286869377	107007	0	14438035	1.86695	5294.42	0	547	3973287275582	8.1241	2168.9
300033	14	45766	0	794345	2.31023	4880.27	1	694	4033147648000	45768	0	794347	2.17464	5163.04	0	630	4033147674783	0.53566	5860.75
300033	14	413894	0	1162478	1.71234	1474.66	0	1210	4040358460347	413895	0	1162479	2.0941	1706.64	0	1312	4040358460370	0.00046	3148.78
300033	14	413895	0	1162479	2.0941	1706.64	0	1312	4040358460370	413896	0	1162480	2.41535	1667.65	1	1351	4040358460393	0.00046	1623.01
300034	5	428374	0	4807958	1.00724	5223.77	0	311	4111552270046	428392	0	4807976	2.0478	2846.96	0	594	4111552655448	7.70804	5447.37
300034	5	566594	0	4946180	1.75296	5539.77	0	480	4114255290864	566615	0	4946201	2.35365	3384.78	0	694	4114255726089	8.7045	4990.35
300036	14	301523	0	9069105	1.5436	1589.46	0	1142	4328936882234	301524	0	9069106	2.0264	543.178	1	1251	4328936882257	0.00046	1337.18
300037	4	464051	0	12191464	1.79508	3342.03	1	1509	4389868268116	464052	0	12191465	1.96091	2487.14	0	1459	4389868268139	0.00046	4666.08
300037	4	464052	0	12191465	1.96091	2487.14	0	1459	4389868268139	464053	0	12191466	2.05663	1551.39	0	1205	4389868268162	0.00046	2849.1
300038	1	531734	0	2932001	2.46404	5525.81	0	733	4534613131999	531760	0	2932027	2.16013	4305	0	618	4534613535976	8.07954	5144.6
300038	5	10106	0	4920489	1.31615	4307.76	0	415	4573417632115	10108	0	4920491	2.05553	4579.44	0	638	4573417636069	0.07908	1090.73
300038	12	567096	0	9868768	1.97142	3282.99	0	563	4670106436738	567114	0	9868786	1.98759	2516.69	0	544	4670106784930	6.96384	3347.53
300038	13	236049	0	10164685	2.69877	2863.8	0	1846	4675898264404	236057	0	10164693	1.87179	2333.74	0	1359	4675898264588	0.00368	2920.44
300038	13	236050	0	10164686	1.30465	2388.64	0	1317	4675898264427	236057	0	10164693	1.87179	2333.74	0	1359	4675898264588	0.00322	4082.96
300038	13	236055	0	10164691	1.03676	3732.5	0	1015	4675898264542	236057	0	10164693	1.87179	2333.74	0	1359	4675898264588	0.00092	5895.61
300038	13	236056	0	10164692	1.48813	3324.97	0	1299	4675898264565	236057	0	10164693	1.87179	2333.74	0	1359	4675898264588	0.00046	2921.88
300038	13	236057	0	10164693	1.87179	2333.74	0	1359	4675898264588	236058	0	10164694	2.05176	4011.59	0	1357	4675898264611	0.00046	4396
300042	11	577990	0	12753580	0.96017	5462.13	0	254	5377359495209	578004	0	12753594	2.38938	4818.67	0	696	5377359691198	3.91978	6103.44
300043	11	314899	0	5030423	1.84754	5498.88	1	1955	5553005540467	314900	0	5030424	2.17515	1519.61	1	1579	5553005540490	0.00046	5865.2
300045	9	318468	0	5544876	3.61033	2545.99	0	1347	5888821548900	318469	0	5544877	1.99046	1628.09	0	933	5888821548923	0.00046	1534.8
300046	0	185181	0	8983153	1.74326	1700.84	0	1004	5956053518247	185182	0	8983154	1.93377	2302.54	0	956	5956053518270	0.00046	3632.19
300046	3	451174	0	11130188	1.54767	2037.41	0	1340	5998063657927	451175	0	11130189	1.89424	3236.65	0	1500	5998063657950	0.00046	2728.37
300046	3	451175	0	11130189	1.89424	3236.65	0	1500	5998063657950	451176	0	11130190	2.33025	2685.45	0	1487	5998063657973	0.00046	2134.54
300046	3	451176	0	11130190	2.33025	2685.45	0	1487	5998063657973	451177	0	11130191	2.05454	1351.71	0	1131	5998063657996	0.00046	2460.45
300046	14	159876	0	1030296	1.54819	2290.95	0	1222	6127339522409	159884	0	1030304	1.96027	2729.76	0	1197	6127339522592	0.00366	1373.76
300046	14	159880	0	1030300	0.902801	2756.42	0	845	6127339522500	159884	0	1030304	1.96027	2729.76	0	1197	6127339522592	0.00184	4193.27
